NumberOfSubjects,Fatal,SubjectArmed,SubjectRace,SubjectGender,SubjectAge,NumberOfOfficers,OfficerRace,OfficerGender
1,F,N,W,M,63,3,W;W;W,M: M;M
1,F,Y,L,M,31,2,W;W,M;M
1,F,N,W,M,23,1,W,M
1,F,Y,L,M,28,1,W,M
1,N,Y,W,M,37,1,W,M
1,F,Y,W,M,40,1,W,F
1,N,N,L,M,20,1,W,M
1,F,Y,U,M,43,1,H,M
1,N,N,L,M,28,1,H,M
1,F,Y,W,M,21,6,W/H;W;W;W/H;W;W,M;M;M;M;M;M
1,N,N,W,M,18,1,W/ H,M
1,N,Y,L,M,31,1,W,M
1,F,Y,NA,M,34,1,W,M
1,N,N,U,M,27,1,H,M
1,N,Y,L,F,26,1,W,M
1,N,N,W,M,71,1,W,M
1,F,N,W,M,52,1,B,M
1,N,N,L,M,21,1,W,M
1,N,Y,A,M,18,2,W;W,M;M
1,N,N,L,M,24,2,W;W,M;M
1,N,N,B,M,21,1,W,M
1,N,Y,L,M,26,1,H,M
1,F,Y,W,M,46,1,W,M
1,N,Y,L,M,31,1,H,M
1,N,Y,L,F,31,2,H;W,M;M
1,F,N,W,M,39,1,W,M
1,F,N,B,F,51,1,W,M
1,F,N,W,M,22,2,W;W,M;M
1,F,N,L,M,22,1,W,M
1,N,N,L,M,22,1,H,M
1,F,N,W,M,37,2,H;W,M;M
1,F,Y,L,M,40,3,W;W;W,M;M;M
1,F,Y,W,M,41,1,W,M
1,F,N,W,M,25,1,W,M
1,F,Y,W,M,31,3,W;W;W,M;F;M
1,F,Y,W,M,32,1,W,M
1,N,Y,L,M,23,1,H,M
1,F,Y,B,M,22,1,W,M
1,N,N,W,M,31,5,H: H;H;W;W,M;M;M;M;M
1,F,Y,W,M,50,2,W;W,M;F
1,F,Y,W,M,27,1,W,M
1,F,Y,B,M,25,5,U,U
1,N,Y,B,M,U,1,U,U
1,F,N,W,M,67,2,U,U
1,N,Y,W,M,61,10,U,U
1,F,Y,L,M,32,2,U,U
1,N,Y,B,M,27,1,U,U
1,F,Y,W,M,49,1,U,U
1,F,N,W,M,23,1,U,U
1,N,N,W,M,55,1,U,U
1,F,Y,W,M,51,2,U,U
1,F,Y,W,M,52,1,U,U
1,F,N,W,M,21,2,U,U
1,F,U,B,M,U,4,U,U
1,F,Y,W,M,46,3,U,U
1,F,N,W,M,45,2,U,U
1,N,N,W,M,34,1,U,U
1,F,N,W,M,50,3,U,U
1,N,U,W,M,31,1,U,U
1,F,N,W,M,58,1,U,U
1,F,N,W,M,36,2,U,U
1,N,Y,W,M,31,3,U,U
1,N,Y,W,M,20,2,U,U
1,N,N,W,M,47,2,U,U
1,N,Y,W,M,63,2,U,U
1,F,Y,W,M,29,2,U,U
1,N,N,W,M,20,1,U,U
1,N,Y,B,M,17,1,U,U
1,F,Y,W,M,28,1,U,U
1,N,N,L,M,25,1,U,U
1,N,Y,W,M,27,2,U,U
1,N,Y,B,U,U,2,W;W,U
1,N,Y,U,U,U,2,W;W,U
1,N,Y,B,U,U,3,W;W;W,U
1,N,Y,U,U,U,1,B,U
1,N,Y,B,U,U,1,B,U
1,F,Y,L,U,U,1,B,U
1,N,U,U,U,U,1,B,U
1,N,Y,B,U,U,3,W;W;W,U
1,N,Y,B,U,U,2,W;B,U
1,F,N,B,U,U,3,W;B;L,U
1,N,Y,B,U,U,1,W,U
1,F,U,B,U,U,4,B;B;W;W,U
1,F,Y,B,U,U,6,B;W;B;W;W;W,U
1,N,Y,B,U,U,3,W;B;W,U
1,N,N,B,U,U,1,W,U
1,F,Y,B,U,U,1,B,U
1,N,N,B,U,U,1,B,U
1,N,Y,B,U,U,1,W,U
1,N,Y,B,U,U,2,W;U,U
1,F,U,B,U,U,1,B,U
1,F,Y,B,U,U,1,W,U
1,N,N,B,U,U,2,B;B,U
1,N,N,B,U,U,2,B;B,U
1,N,Y,B,U,U,1,B,U
1,F,Y,B,U,U,2,W;W,U
1,N,Y,B,U,U,1,W,U
1,N,Y,B,U,U,1,W,U
1,N,Y,B,U,U,1,B,U
1,N,Y,B,U,U,1,W,U
1,N,U,B,U,U,1,B,U
1,F,U,L,U,U,4,L;L;W;U,U
1,N,U,B,U,U,1,B,U
1,N,Y,B,U,U,1,L,U
1,N,Y,B,U,U,4,B;W;W;W,U
1,N,Y,B,U,U,3,W;W;L,U
1,N,N,B,U,U,1,W,U
1,F,N,B,U,U,2,B;W,U
1,N,Y,B,U,U,1,W,U
1,F,N,B,U,U,2,B;W,U
1,N,N,B,U,U,2,B;W,U
1,N,N,B,U,U,2,B;W,U
1,N,N,B,U,U,1,W,U
1,N,N,B,U,U,1,L,U
1,N,N,B,U,U,2,L;W,U
1,N,Y,B,U,U,1,L,U
1,N,Y,W,U,U,1,A,U
1,F,N,B,U,U,3,B;W;W,U
1,F,Y,B,U,U,5,L;B;W;W;W,U
1,N,U,B,U,U,4,W;W;W;W,U
1,N,U,B,U,U,4,W;W;W;W,U
1,N,U,B,U,U,4,W;W;W;W,U
1,N,N,B,U,U,1,W,U
1,N,U,B,U,U,1,W,U
1,N,Y,B,U,U,2,A;W,U
1,N,N,W,U,U,2,B;U,U
1,F,Y,W,U,U,1,B,U
1,N,Y,B,U,U,1,B,U
1,F,Y,B,U,U,5,B;B;B;W;W,U
1,N,Y,B,U,U,1,B,U
1,F,Y,B,U,U,1,B,U
1,N,U,B,U,U,1,W,U
1,F,Y,B,U,U,1,B,U
1,F,N,W,M,31,2,H;H,M;M
1,F,N,L,M,26,1,W,M
1,F,N,B,M,24,1,H,M
1,N,N,L,M,20,1,W,M
1,N,N,L,M,18,1,W,M
1,N,N,L,M,29,1,W,M
1,F,N,W,M,18,1,B,M
1,N,N,W,M,34,1,H,M
1,N,N,B,M,29,4,H;H;W;H,M;M;M;M
1,N,N,U,U,U,1,H,F
1,N,N,U,U,U,1,W,F
1,N,Y,W,M,26,2,H;H,M;M
1,N,Y,L,M,19,1,H,M
1,N,Y,U,U,U,1,W,M
1,F,N,W,M,52,1,H,M
1,N,Y,W,M,41,1,H,M
1,F,N,L,M,24,1,H,F
1,F,N,W,M,26,1,H,M
1,F,Y,L,M,41,1,W,M
1,F,Y,L,M,31,1,W,M
1,N,Y,W,M,19,4,H;H;H;W,F;M;M;M
1,N,Y,B,M,40,2,H;W,M;F
1,N,N,U,U,39,1,W,M
1,N,Y,U,M,35,1,H,M
1,N,N,U,U,23,1,W,M
1,N,Y,W,M,59,4,H;B;H;W,M;M;M;M
1,F,Y,W,M,60,1,H,M
1,N,Y,W,M,32,1,B,M
1,F,N,L,M,19,1,H,M
1,N,Y,L,M,34,2,H;W,M;M
1,N,N,L,M,32,1,B,M
1,N,N,U,U,U,1,H,M
1,F,N,B,M,53,1,W,M
1,F,Y,W,M,46,1,W,M
1,N,Y,B,M,50,1,H,M
1,N,N,U,U,Juvenile,1,H,M
1,N,N,U,U,U,1,W,F
1,F,N,L,M,48,1,H,F
1,N,Y,L,M,37,1,H,M
1,N,N,L,U,18,2,W;O,F;M
1,F,Y,L,M,25,2,H;H,M;F
1,N,N,W,M,48,1,W,M
1,N,N,B,M,46,2,B;H,M;M
1,F,Y,B,M,23,1,H,M
1,F,Y,L,M,29,1,W,M
1,F,Y,L,M,50,1,W,M
1,N,Y,B,M,37,1,H,M
1,N,Y,W,M,21,1,W,M
1,N,Y,L,M,31,1,W,M
1,F,Y,B,M,31,1,H,M
1,N,N,L,M,32,1,H,M
1,N,N,U,U,Juvenile,2,W;H,M;M
1,F,N,B,M,20,1,B,M
1,F,N,W,F,44,1,H,M
1,N,N,W,M,31,1,H,M
1,N,N,L,M,19,1,H,M
1,F,Y,B,M,34,1,H,M
1,F,Y,L,M,45,1,H,M
1,F,N,L,M,54,1,W,M
1,N,N,U,U,20,1,H,F
1,F,Y,L,M,28,1,W,M
1,F,Y,W,M,32,1,B,M
1,N,Y,W,M,47,2,W;H,M;F
1,F,N,B,M,19,1,B,F
1,N,N,L,M,23,1,H,M
1,F,N,L,M,31,2,H;H,M;M
1,N,N,B,M,18,1,W,M
1,F,Y,L,M,35,1,H,M
1,F,Y,W,M,34,1,H,M
1,N,Y,W,M,40,1,H,M
1,F,Y,W,M,50,1,B,M
1,N,N,W,M,33,1,W,M
1,N,Y,U,M,26,1,W,M
1,F,N,W,M,43,1,B,M
1,N,N,U,M,32,1,B,M
1,F,Y,W,M,47,1,H,M
1,N,Y,B,M,22,3,U;U;U,M;M;M
1,N,N,U,M,U,1,W,M
1,N,U,L,M,32,NA,L,M
1,N,Y,L,M,38,NA,W,M
1,N,Y,L,M,37,NA,W,M
1,F,Y,L,M,32,NA,L,M
1,F,Y,L,M,45,NA,L;L,M;M
1,F,Y,L,M,34,NA,L,M
1,N,Y,L,M,23,NA,L,M
1,F,Y,L,M,30,NA,L,M
1,N,U,L,M,58,NA,L,M
1,F,Y,B,M,33,NA,L,M
1,F,U,L,M,24,NA,W,M
1,F,U,B,M,36,NA,W,M
1,F,Y,W,M,27,NA,L,M
1,N,Y,W,M,23,NA,L,M
1,N,Y,U,M,21,2,,M;M
1,N,N,U,U,U,1,,U
1,N,N,U,U,U,1,,M;U
1,N,N,U,M,U,1,,M
1,F,Y,U,M,44,6,,M;M;M;M;M;M
1,N,N,U,M,U,2,,U
1,F,N,U,M,U,3,,U
1,N,Y,B,M,U,2,B;U;U,M;M;F
1,F,Y,W,M,41,4,,M;M;M;M;M
1,N,N,U,M,U,4,,M;M;M;M
1,N,Y,L,M,U,4,,M;M;M;F
1,N,N,U,M,U,2,,M;M
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,4,,U
1,N,U,U,U,U,4,,U
1,N,U,U,U,U,4,,U
1,N,U,U,U,U,4,,U
1,F,Y,U,U,U,1,,M
1,N,N,U,M,U,2,,U
1,N,N,U,U,U,1,,F
1,F,N,U,U,U,5,,U
1,N,N,U,U,U,1,,U
1,F,U,U,M,U,3,,U
1,F,Y,U,M,U,3,,U
1,F,N,U,M,U,2,,U
1,F,N,U,U,U,2,,M;U
1,F,Y,U,U,U,2,,U
1,F,N,U,M;U,U,2,,U
1,N,N,U,M,U,2,,U
1,N,Y,U,M,U,4,,U
1,F,Y,W,M,33,3,,M;M;M
1,N,N,U,M,44,4,,M;M;M;M
1,F,N,U,M,U,3,,U
1,N,N,B,M,29,5,,M;M;U;M;M
1,N,N,U,M,U,2,,M;M
1,F,N,L,M,U,2,,M;M
1,N,N,U,U,U,4,,M;U;U;U
1,F,N,U,F,U,3,,U
1,F,N,L,M,28,4,W;W;W;U,M;M;M;M
1,F,N,U,M,U,2,,M;M
1,N,N,U,U,U,2,,M;U
1,N,Y,U,M,39,2,,M;M
1,F,N,U,U,U,2,,U
1,N,Y,U,M,U,2,,U
1,N,Y,U,M,38,2,,M;M
1,F,Y,B,M,19,2,,M;M
1,F,N,U,M,32,6,,F;M;M;M;F;F
1,N,Y,L,M,U,4,,M;M;F;M
1,N,Y,U,U,U,1,,F
1,N,Y,U,U,U,1,,F
1,N,N,U,U,U,1,,U
1,N,Y,U,M,U,6,,M;M;M;M;M;M
1,N,Y,B,M,U,1,,F
1,N,Y,U,M,20,3,,M;M;M
1,N,Y,L,M,U,4,B;U;U;U,U;U;M;M
1,F,Y,U,M,U,6,,U
1,F,Y,U,U,U,1,,F
1,N,N,U,M,U,1,,M;U
1,N,NA,B,M,U,2,U,M;M
1,F,NA,L,M,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,F,NA,W,M,U,2,U,M;M
1,N,NA,A,M,U,1,U,F
1,N,NA,L,M,U,1,U,M
1,N,NA,L,F,U,1,U,F
1,N,NA,W,M,U,1,U,M
1,F,NA,A,M,U,2,U,M;M
1,F,NA,L,M,U,1,U,U
1,N,NA,B,M,U,2,U,M;M
1,F,NA,B,M,U,2,U,U;U
1,N,NA,A,F,U,1,U,M
1,F,NA,L,M,U,2,U,M;M
1,F,NA,L,M,U,1,U,M
1,N,NA,W,M,U,2,U,M;F;U
1,N,NA,L,M,U,3,U,M
1,F,NA,A,M,U,1,U,M
1,F,NA,O,M,U,1,U,M
1,N,NA,L,M,U,11,U,M;M;M;M;M;M;M;M;M;M;M
1,N,NA,U,M,U,4,U,M
1,N,NA,L,M,U,3,U,M;M;M
1,N,NA,W,U,U,1,U,M
1,N,NA,B,U,U,1,U,M
1,F,NA,L,M,U,1,U,U
1,F,NA,U,M,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,N,NA,B,M,U,1,U,M
1,F,NA,W,M,U,1,U,M
1,N,NA,L,U,U,1,U,M
1,N,NA,W,U,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,F,NA,W,F,U,1,U,F
1,F,NA,L,M,U,2,U,M;M
1,F,NA,L,M,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,F,NA,W,M,U,2,U,U;U
1,N,NA,L,M,U,1,U,M
1,N,NA,L,M,U,1,U,M
1,N,NA,L,M,U,2,U,M;M
1,N,NA,L,M,U,1,U,U
1,N,NA,W,M,U,1,U,M
1,N,Y,L,M,24,1,U,U
1,N,U,W,M,27,1,U,U
1,F,U,L,M,23,2,U,U
1,F,N,L,M,26,2,U,U
1,F,Y,B,M,23,7,U,U
1,N,Y,B,M,U,1,U,U
1,F,N,L,M,31,1,U,U
1,F,Y,W,M,21,1,U,U
1,F,N,L,M,21,3,U,U
1,N,Y,A,M,22,1,U,U
1,N,N,L,M,31,1,U,U
1,N,Y,W,M,46,1,U,U
1,N,N,W,F,27,1,U,U
1,F,Y,L,M,40,4,U,U
1,N,N,W,M,27,1,U,U
1,F,N,A,M,60,1,U,U
1,N,Y,B,M,33,2,U,U
1,F,N,W,M,47,1,U,U
1,N,N,L,M,39,1,U,U
1,F,N,W,M,30,1,U,U
1,N,N,W,M,25,2,U,U
1,F,N,L,M,28,1,U,U
1,N,N,W,M,47,1,U,U
1,N,Y,W,M,26,1,U,U
1,F,N,W,M,22,1,U,U
1,N,N,W,M,27,1,U,U
1,F,N,W,M,U,1,U,U
1,N,N,L,M,36,1,U,U
1,N,N,L,M,30,1,U,U
1,N,Y,O,M,30,2,U,U
1,F,N,W,M,55,1,U,U
1,F,N,L,F,33,1,U,U
1,F,N,O,M,42,1,U,U
1,F,Y,A,M,34,2,U,U
1,F,U,W,M,31,1,U,U
1,F,Y,L,M,47,4,U,U
1,F,Y,W,M,68,2,U,U
1,F,N,A,M,21,2,U,U
1,N,N,B,M,53,1,U,U
1,N,U,A,M,40,2,U,U
1,N,Y,L,M,23,1,U,U
1,F,N,W,M,54,1,U,U
1,N,N,W,M,37,1,U,U
1,F,N,L,M,59,3,U,U
1,N,N,W,M,21,1,U,U
1,N,Y,W,M,24,1,U,U
1,F,N,B,M,39,2,U,U
1,N,Y,A,M,30,3,U,U
1,N,U,B,M,23,1,U,U
1,F,Y,L,M,41,3,U,U
1,N,Y,W,M,56,1,U,U
1,N,U,L,M,28,1,U,U
1,N,N,L,M,35,2,U,U
1,N,Y,W,M,59,3,H/L;W;AI/AN,M;M;M
1,N,Y,L,M,38,2,W;Unknown,M;Unknown
1,N,N,B,M,36,2,B;W,M;M
1,N,Y,A,M,19,1,H/L,M
1,N,N,W,M,24,U,B,M
1,N,N,B,F,20,2,W;Unknown,M;Unknown
1,F,Y,W,M,28,>6,W;W;Unknown;Unknown ;Unknown;Unknown,M;M;Unknown;Unknown;Unknown;Unknown
1,F,Y,B,M,32,4,W;W;W;W,M;M;M;M
1,F,Y,W,M,37,>7,H/L;Unknown;Unknown;Unknown;Unknown;Unknown;Unknown,M
1,F,N,W,M,26,1,W,M
1,N,N,W,M,23,>3,W;Unknown;Unknown,F;Unknown;Unknown
1,N,Y,B,M,23,>2,W;Unknown;Unknown,M;Unknown;Unknown
1,F,Y,W,M,37,2,A/PI Unknown,M;Unknown
1,F,Y,B,M,32,>1,B;Unknown,M;Unknown
1,F,N,W,M,36,>1,W,M
1,F,Y,A,M,31,3,W;W;Multi-Racial,M;M;M
1,N,Y,B,M,23,2,W;W,M;M
1,F,Y,W,M,51,>1,W;Unknown,M;Unknown
1,N,N,B,U,U,3,AI/AN;W;Unknown,M;F;Unknown
1,U,N,U,U,U,3,AI/AN;W;Unknown,M;F;Unknown
1,F,Y,B,M,46,2,W;Unknown,M;M
1,F,N,U,M,21,2,W;W,M;M
1,N,Y,W,M,28,>1,W;Unknown,M;Unknown
1,N,Y,B,U,U,1,W,F
1,N,Y,U,U,U,1,W,F
1,F,N,W,M,27,1,W,M
1,N,N,B,U,U,>1,W;Unknown,M;Unknown
1,N,N,U,U,U,>1,W;Unknown,M;Unknown
1,N,N,U,U,U,>1,W;Unknown,M;Unknown
1,F,N,W,M,42,4,W;A/PI;Unknown;Unknown,M;M;Unknown;Unknown
1,F,Y,W,M,44,3,W;Unknown;Unknown,M;Unknown;Unknown
1,F,N,U,M,51,1,W,M
1,F,Y,W,M,57,>5,W;W;Unknown;Unknown;Unknown,M;M;Unknown;Unknown;Unknown
1,F,Y,B,M,78,2,W;W,F;M
1,N,Y,B,M,25,2,W;Unknown,M;Unknown
1,N,N,W,M,24,>1,W;Unknown,M;Unknown
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,4,,M;M;M;M
1,N,N,U,U,U,2,,M;M
1,N,N,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;F
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,3,,M;M;M
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,9,,M;M;M;F;M;M;F;M;M
1,N,Y,U,U,U,9,,M;M;M;F;M;M;F;M;M
1,F,Y,B,M,35,3,,M;M;M
1,F,Y,W,M,53,2,,M;M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,5,,M;M;M;M;M
1,N,Y,U,U,U,5,,M;M;M;M;M
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,3,,M;M;M
1,N,N,U,U,U,1,,M
1,N,N,U,U,U,4,,M;M;M
1,N,N,U,U,U,4,,M;M;M
1,N,N,U,U,U,4,,M;M;M
1,F,Y,B,M,22,2,,U
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,F,Y,B,M,37,2,,M;M
1,F,Y,W,M,32,1,,M
1,F,Y,B,M,32,2,,M;M
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,4,,M;M;M;M
1,N,Y,U,U,U,4,,M;M;M;M
1,N,Y,U,U,U,4,,M;M;M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,F,Y,B,M,18,1,W,M
1,U,U,U,U,U,1,,U
1,U,U,U,U,U,1,,U
1,N,N,U,U,U,1,,M
1,N,Y,B,M,22,U,,U
1,F,Y,B,M,38,U,W,U
1,N,Y,B,M,14,2,W;W,U
1,N,Y,U,U,U,2,,M;M
1,N,U,U,U,U,2,,U
1,N,U,U,U,U,2,,U
1,N,U,U,U,U,2,,U
1,N,U,U,U,U,2,,U
1,N,U,U,U,U,2,,U
1,F,Y,B,M,39,3,,W;M;M
1,F,Y,B,M,52,1,W,M
1,F,Y,U,M,U,2,,M;F
1,F,Y,B,U,19,2,W;B,M;M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,M,52,3,,M;M;M
1,N,Y,U,U,U,4,,M;M;M
1,N,Y,U,U,U,4,,M;M;M
1,N,Y,U,U,U,4,,M;M;M
1,N,Y,U,U,U,2,,M;M
1,N,N,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,N,N,U,U,U,2,,M;M
1,N,Y,U,U,U,3,,U
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,N,U,U,U,U,1,,M
1,F,Y,U,U,U,6,,M;M;M;M;M;M
1,N,Y,U,U,U,6,,M;M;M;M;M;M
1,N,Y,U,U,U,2,,M;M
1,F,Y,B,M,34,5,,M;M;F;M;M
1,N,N,U,M,22,1,,M
1,N,Y,U,U,U,3,,M;M;M
1,N,Y,U,U,U,3,,M;M;M
1,F,Y,B,M,15,1,W,M
1,N,Y,U,U,U,2,,M;F
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,F,Y,B,M,25,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,1,,M
1,F,Y,U,M,48,2,,M;M
1,N,Y,B,M,U,2,,U
1,N,Y,U,U,U,1,,U
1,N,N,U,U,U,2,,M;M
1,N,Y,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,N,N,U,U,U,1,,M
1,F,N,B,M,25,2,W;W,M;M
1,N,Y,U,U,U,1,,M
1,F,N,B,U,U,2,,M;M
1,N,Y,U,M,30,3,,U
1,N,N,U,U,U,1,,M
1,U,U,U,U,U,3,,U
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,N,N,U,U,U,5,,M;M;F;M;M
1,N,Y,U,U,U,2,,M;M
1,N,Y,U,U,U,2,,M;M
1,U,U,U,U,U,U,,U
1,U,Y,U,U,U,2,,M;U
1,U,Y,U,U,U,2,,M;U
1,N,Y,U,U,U,1,,M
1,N,Y,U,U,U,1,,M
1,N,N,U,U,U,2,,M;M
1,N,Y,B,M,23,1,,M
1,N,N,U,U,U,2,,M;M
1,N,Y,U,U,U,1,,M
1,F,N,B,M,24,2,W;U,M;M
1,N,N,U,U,U,2,,M;M
1,U,U,U,U,U,1,L,M
1,U,Y,U,U,U,1,L,M
1,U,N,W,U,U,1,L,M
1,F,Y,W,M,26,1,W,M
1,U,U,U,U,U,1,L,M
1,U,U,U,U,U,1,W,M
1,U,U,U,U,U,1,W,F
1,U,U,U,U,U,1,B,M
1,F,Y,B,U,16,2,W;B,M;M
1,U,U,U,U,U,1,W,M
1,U,U,U,U,U,4,W;W;B;W,M;M;M;M
1,F,Y,W,M,30,2,L;U,M;M
1,U,U,U,U,U,1,W,M
1,U,U,U,U,U,1,W,M
1,U,U,U,U,U,1,L,M
1,U,U,U,U,U,3,W;L;W,M;M;M
1,U,U,U,U,U,2,L;W,M;M
1,U,U,U,U,U,2,W;W,M;M
1,U,U,U,U,U,1,B,F
1,N,Y,B,M,28,1,L,M
1,F,Y,W,M,73,1,W,M
1,N,N,W,M,23,2,W,M
1,N,U,W,M,42,1,W,M
1,U,U,U,U,U,1,W,M
1,N,Y,U,U,U,1,W,M
1,F,Y,W,M,20,1,W,M
1,N,Y,B,U,U,3,W;W;W,M;M;M
1,N,U,U,U,U,3,W;W;W,M;M;M
1,N,N,B,M,30,1,B,M
1,U,U,U,U,U,1,W,M
1,N,N,B,M,28,2,W;W,M;M
1,U,U,W,M,46,2,W;W,M;M
1,F,Y,W,M,39,1,W,M
1,U,N,B,M,40,1,B,F
1,F,Y,L,M,27,1,B,M
1,N,N,B,M,25,1,L,M
1,F,N,W,M,30,1,W,M
1,N,N,W,M,37,1,W,M
1,N,Y,W,M,25,1,W,M
1,N,N,W,U,U,7,W;W;L;L;W;W;W,M;M;M;M;M;M;M
1,N,N,B,U,U,7,W;W;L;L;W;W;W,M;M;M;M;M;M;M
1,N,N,B,U,U,7,W;W;L;L;W;W;W,M;M;M;M;M;M;M
1,F,N,L,M,39,1,W,M
1,N,N,W,M,36,1,W,M
1,F,Y,W,M,38,1,W,M
1,F,Y,B,M,46,1,W,M
1,F,Y,L,M,53,4,W;W;W;W,M;M;M;M
1,N,N,W,U,U,1,W,M
1,N,N,L,U,U,1,W,M
1,F,Y,W,U,U,3,L;W;L,M;M;M
1,N,Y,W,U,U,3,L;W;L,M;M;M
1,F,Y,W,M,58,2,W;W,M;M
1,N,Y,L,M,36,2,W;W,M;M
1,F,Y,L,M,29,2,W;W,M;M
1,N,Y,L,M,19,1,W,M
1,F,N,W,M,30,1,W,M
1,F,Y,W,M,30,1,W,M
1,F,Y,W,M,33,1,L,M
1,F,Y,O,M,28,2,W;W,M;M
1,F,Y,B,M,23,1,W,M
1,F,Y,O,M,34,1,W,M
1,N,Y,L,M,33,2,L;L,M;M
1,N,N,L,M,36,1,L,M
1,N,N,W,M,26,1,W,M
1,N,N,L,M,28,1,W,M
1,N,Y,L,M,17,1,L,M
1,F,N,L,M,44,3,W;W;W,M;M;M
1,F,N,L,F,28,1,L,M
1,N,N,L,M,41,2,W;L,M;M
1,F,Y,B,M,33,1,W,M
1,F,Y,W,M,32,1,W,M
1,F,Y,W,M,47,1,W,M
1,F,Y,L,M,35,5,L;W;L;L;L,M;M;M;M;M
1,F,Y,L,M,33,2,L;L,M;M
1,F,N,L,M,22,2,L;L,M;M
1,F,N,W,M,28,2,W;W,M;M
1,F,Y,L,M,26,2,W;L,M;F
1,F,N,L,M,43,5,W;W;W;W;W,M;M;F;M;M
1,N,N,W,M,30,3,L;L;W,M;M;M
1,F,N,L,M,30,2,L;W,M;F
1,F,Y,B,M,19,1,W,M
1,N,N,W,M,23,2,W;W,M;M
1,F,Y,L,M,31,1,W,M
1,F,Y,L,M,40,1,W,M
1,F,Y,L,M,23,1,W,M